ID,Tweet,Sentiment
408,"@pacodeanda @JimenaRivera Por supuesto, pienso que nosotros como peatones tenemos miedo de transitar las vias a todo momento, cuando desde el vehiculo mas pesado hasta la bicicleta siempre deben estar atentos de cualquier situacion para no incurrir en accidentes con peatones.",4
409,"@edhwin23 @jofrabe2020 @COL_EJERCITO @petrogustavo Entonces mandenlo a un sicologo, a terapia, pero no es una persona apta para cargar un arma. Con violencia y abuso se seguira repitiendo el ciclo de la violencia y en estos casos hasta de la pobreza. Es por esos tipos de abusos que se normalizan los falsos positivos!",2
410,"@jotaeleq @ClaudiaLopez @TransMilenio Por supuesto, el vandalizar bienes publicos y privados, afectar seriamente la normal movilidad de los demas ciudadanos, el uso de artefactos que atentan contra la integridad de quienes deben pasar por los bloqueos, y mas; no son el objeto de la protesta.",2
411,Me callo porque es mas comodo engañarse.,2
412,#ElNoctambulo Desguazadero en la localidad de Ciudad Bolivar.En medio de un operativo las autoridades localizaron un complejo industrial para desaparecer vehiculos robados. Se recupero un carro de placas DWM854 y se realizo la captura de un hombre de 25 años.@BallesterosLeo https://t.co/tkXuhBORzs,4
413,Niña habria sido secuestrada y abusada por un familiar en Bogota https://t.co/E0xsJSWW6g https://t.co/Wf83pRtt8j,2
414,"@gisgil15 @andresportillo_ @ClaudiaLopez CLAUDIA LOPEZ AFIRMA QUE ""EL QUE CALLA OTORGA"", Y ELLA CALLA FRENTE AL TEMA DE POLICIAS INFILTRADOS DE CIVIL Y ENCAPUCHADOS HACIENDO VANDALISMO, FRENTE A LOS ASESINATOS DE LIDERES SOCIALES QUE NO SE TAPARON EL ROSTRO Y FUERON ASESINADOS.",2
415,"Bogota eligio en @ClaudiaLopez a mujer con caracter. La romantizada violencia como medio de protesta solo consigue el desprecio de la ciudadania. Pues señoras, señores: la revolucion que tanto proclaman se logra en las urnas y para eso toca hacer pedagogia, no amedrentar! https://t.co/FqT8MNZ0nB",4
416,"#ProteccionTurismo I Generamos entornos seguros en los sitios de interes turistico de #Turbo, verificando las medidas de seguridad de los y brindando recomendaciones para evitar el hurto durante su estadia.",4
417,"@lcvelez @ClaudiaLopez Demagogia de la Alcaldesa...si fuera cierto su discurso...por que culpa al estudiantado? Aunque ellos son culpables, deberia abolir sus absurdos protocolos perseguir y desmantelar  dentro de la Universidad con el ESMAD y la inteligencia a los Vandalos; Si policia dentro de la U! https://t.co/ZGN9yMAHkE",2
418,"Los generales seguiran callando, censurando, intimidando. Nos corresponde a nosotros como ciudadanos seguir insistiendo, hasta que el pais se entere de #QuienDioLaOrden https://t.co/tZWKqqSGrc",3
419,"A mi no me preocupa el Coronavirus, me preocupa que me mate la inseguridad en aumento en Bogota.",2
420,"A @ClaudiaLopez se le fueron las luces pidiendo una contribucion para la seguridad en Bogota. Mejor pidale a los policias, un porcentaje de lo que reciben en sobornos y extorsiones. Asi son autosostenibles.",2
421,"Te parece innecesario denunciar la corrupcion, el ansia de impunidad y el genocidio? No me callo jamas! https://t.co/mhduVugBVL",3
422,@LaCrestaNoSeCae Y estas son las cochinadas que le toca aguantarse a uno en la calle? Depravados sexuales que creen que eso lo excita a uno o que? y otro poco de mal nacidos burlandose con cosas como ‚ púes que ya no se les puede decir un piropo,1
423,Es necesario evidenciar la realidad de la informalidad en Bogota y porque el Acuerdo establece que en un plazo de un año la Administracion Distrital debera presentar una estrategia para la inclusion y formalizacion para esta poblacion de vendedores.,4
424,@MarioRobertoP @ClaudiaLopez @mjsarmientoa La policia en este caso se enfrento a un grupo de capuchos que  atacaba ciudadanos.,3
425,"Esto es el colmo evidenciar como la justicia es selectiva. Total repudio a la violencia contra la mujer, es de admirar el valor de no callar. https://t.co/ju9T8QKQYY",3
426,Mas de 15.000 casos de violencia se registraron en Colombia en enero https://t.co/DiN0nphCGq,2
427,"Caen 'Los Lobos', banda que distribuia #estupefacientes en universidades en #Bogota  [VIDEO https://t.co/qv6MUm2StV",3
428,"Keyla Morales tenia 33 años y vivia en Cerete, Cordoba. Fue asesinada en plena via publica con arma blanca por Mario Otero, su expareja, quien iba en una moto, la detuvo y luego de discutir la ataco. Enero, 2020 #2MNosotrasHablamos",2
429,"Yury Mora tenia 14 años y vivia en Yumbo, Valle. Fue citada por su expareja en una calle de Yumbo y fue atacada por este y 2 personas mas. El feminicida, un menor de edad, fue capturado al intentar huir. Diciembre, 2019 #2MNosotrasHablamos",2
430,"Luz Rodriguez, 44 años de edad, Villavicencio. Fue atacada con arma de fuego en su casa por su expareja, quien irrumpio en ella violentamente. Su hija, en un intento de defenderla, tambien murio. Feminicida capturado. Diciembre, 2019 #2MNosotrasHablamos",2
431,"Niñita de 6 años que se porto mal en el colegio, termino arrestada #Video https://t.co/y0zZnpGQEb",2
432,"Vivir en bogota es estar estresado por trancones, inseguridad y lluvia.",2
433,Increible el silencio de nuestra querida @PoliciaBogota sobre el caso de los dos delincuentes que extorsionan en galerias,2
434,La falta de protocolos en el tema de traslado de capturados por parte de la @PoliciaBogota puso en riesgo a los usuarios de la ruta 8 de @TransMilenio esta mañana. Los delincuentes nos ganaron la batalla. @ClaudiaLopez,2
435,Tengo mas de 6 años en la Universidad Distrital y las formas de estos movimientos son absurdamente radicales. Todos los conocemos y hemos vivido esas situaciones. Ellos saben que son culpables y precisamente por eso evaden la discusion.,3
436,"No es el rector de una universidad el que autoriza o no el ingreso de @PoliciaColombia para contener a quienes violan Codigos Penal y de Policia con acciones violentas, afectando a ciudadanos; lo hace la Constitucion y la ley. Dejemos tanta estupidez democratera.",3
437,"Ese tema esta  muy peligroso en los colegios.. creo q falta control...tanto en los hogares como en los colegios, y desde luego en esta  sociedad q ya presenta sintomas  d grave enfermedad! https://t.co/VbPHxTLgS9",3
438,"@MJDuzan Me uno a su inquietud sobre quienes se oponen al aborto hasta la semana 16 y, aunque en cualquier caso encuentro ruin el atacar a otros por su apariencia fisica, con todo respeto no veo forma objetiva ni inteligente de atacar el fisico de una mujer tan hermosa como usted.",3
439,Petro denuncio nuevo ingreso violento a casa de un familiar suyo https://t.co/J9c0abBp1R https://t.co/4KHMzJ5koh,2
440,"Violencia es el vandalismo en los Heroes q' @JulianBaezVega1 publica/ reconocio en Nov/2019,lo es el vandalismo en las estaciones,la colaton de estudiantes universitarios en estacion Calle 45, lo son los bloqueos a TM, lo es herir transeuntes desde la azotea de la U #NoMasBloqueo https://t.co/VKmzcBvKNk",2
441,"@TransMilenio @PoliciaBogota preguntas despues de este hecho: 
1. Cuales son los protocolos de traslado de capturados en el sistema?. 
2. Por que realizan traslados de delincuentes sin esposarlos poniendo en riesgo a los usuarios del sistema....",3
442,"Estupendo jalon de orejas alcaldesa @ClaudiaLopez , asi se habla, la situacion con las universidades distritales no puede seguir asi, siendo foco de vandalismo y atrincheramiento de guerrilla urbana armada en las ciudades. https://t.co/sLrlql4LbG",4
443,"@MariaMatusv Decirle vandalo a un encapuchado que destruye la infraestructura de la universidad, atenta contra la vida de los civiles, los policias, daña la propiedad privada y bloquea el transito de las personas es estigmatizacion? Vea pues",3
444,@rcnradio No se debe utilizar una universidad donde estudian los futuros profesores de nuestros niños como una trinchera para atacar las fuerzas del orden. Eso es cobardia y violacion al sentido comun.,3
445,"#ONUAlertaSobreColombia JEP; observamos avances en los casos de graves violaciones de ddhh. La oficina anima a que otros casos de violaciones de derechos humanos, como la violencia sexual y la desaparicion forzada sean priorizados. https://t.co/UmKXj6hAUe",4
446,Militar retirado desarmo y mato a un presunto ladron dentro de un bus,4
447,Mujer castigo a latigazos a su hijo por robarse un celular,3
448,"En un operativo para combatir el hurto de vehiculos en Bogota, la Policia allano una vivienda que era utilizada para guardar vehiculos. Que encontraron en el lugar?‚ Via @Citytv https://t.co/ZiCkm6dmTh",3
449,"Nuevo ataque de los llamados 'rompevidrios, y con mas violencia. Delincuentes atacaron una camioneta de transporte especial en la calle 127 con Av. Boyaca y robaron a los ocupantes. Una enfermera resulto herida por esquirlas de los vidrios. #ElNoctambulo #ArribaBogota https://t.co/8Pvj8ViAzA",2
450,"@RevistaSemana @intiasprilla Estos izquierdistas sueñan con acabar el Esmad, que ilusos. Si no fuera por el Esmad los vandalos y los terroristas encapuchados ya hubieran acabado con Bogota. La violencia genera violencia.!",2
451,"Articulo 41, Atencion integral a la poblacion habitante de y en calle #CodigoDeConvivencia #ConstruyendoSeguridad https://t.co/nqVsYFbcpO",4
452,Otro atraco en bus del SITP. Sujetos armados con cuchillos atracaron a los pasajeros y al conductor de un bus del SITP en la localidad de Usaquen. La Policia trabaja para esclarecer la ruta de escape de los ladrones. #ArribaBogota @Citytv https://t.co/0Fr4OrA1gE,2
453,"Cuando usted escuche llorar a un niño por mucho tiempo en alguna casa cercana, por favor haga algo o de aviso a un ente de autoridad... Ese niñ@ podria estar sufriendo alguna clase de abuso en su hogar y en usted esta el poderlo ayudar.",4
454,"@NoticiasCaracol Que se entregue para callarla en un calabozo en la fiscalia, y no denuncie la bandola que nos gobierna.",2
455,"Me robaron el forro impermeable de la maleta en una fila de transmilenio. Filas, lluvia, transmilenio, robo... hay acaso otra frase que defina mejor a Bogota?",2
456,"El 27 de febrero de 1980, el M-19 asalto y secuestro a varios diplomaticos que estaban en la Embajada de la Republica Dominicana, en Bogota. La @RevistaCromos publico en exclusiva las fotos de como transcurria la vida durante la toma. https://t.co/rPyAs9vAOO",2
457,@StonerFPC9 Yo lo tuve me obsequiaron los parlantes el problema me lo robaron en un bus.,2
458,"Marica, quisiera tener los ovarios de esta mujer.Solo en dos ocasiones me he atrevido a gritarles o devolverles el insulto y gamineria, ambas veces los manes se me han enfrentado y me he salvado de que me agredan por la presencia de mas gente en la calle. https://t.co/DoNtWF3Hgu",2
459,Son las 8 a.m. y acabo de ver una caida masiva de 10 motos por derrame de aceite  y casi agarro un ladron de bicicletas en la Calle 26. Bogota picante.,3
460,"@MarioRobertoP @ClaudiaLopez No tiene nada de malo, siempre piden que respondan por los abusos del ESMAD pero no dicen nada de los abusos de los capuchos que impiden el desarrollo de las actividades academicas, entran a las universidades no a estudiar sino a organizar actos vandalicos.",2
461,"Los beneficios son promover empleabilidad,la oferta integral de bienes y servicios de la ciudad #Bogota24Horas, impulsa el desarrollo de sistemas de movilidad y transporte las 24/7, estrategias de seguridad extendidas y nuevas formas de institucionalidad ampliada.",4
462,En Vivo: Atraco de bus de Sitp en Usaquen y otras noticias con las que amanece el dia #LiveET https://t.co/tBwuv3uhhB,2
463,"Buenos dias, la @SeguridadBOG presentara hoy un golpe a la delincuencia, fueron capturados personas acusadas de por lo menos 12 asesinatos y venta de estupefacientes en la localidad Rafael Uribe Uribe al sur de Bogota",3
464,"Que visaje eso que pille anoche en septimo dia me dejo reee impactada, como putas llevan a los hijos a que esten un poco mas seguros no se hagan daños y terminan peor y hasta en unos casos muertos.",2
465,@Citytv Gobierno Nacional y Alcaldesa de Bogota: mano dura contra esos estudiantes vandalos de las universidades publicas del pais. Deben cerrarlas por un año o mas para que se acabe el problema. Tomen decisiones como las que tomo el dr. Lleras Restrepo hace unos años contra la Nacional,3
466,"@Albrunori respecto a los comentarios sobre Reforma del ESMAD, le invito a realizar de manera objetiva la investigacion dentro de las Universidades Publicas. El vandalismo y los actos de violencia a la ciudadania por parte de encapuchados es lo que debe analizar. https://t.co/irexaCGkFN",2
467,#Valledupar es a partir de hoy la primera ciudad con un Escuadron contra el delito del hurto: mindefensa @CarlosHolmesTru. https://t.co/q1Fbx3P9OT,5
468,"En el desarrollo de la Politica de #ConvivenciaYSeguridad Ciudadana puesta en marcha por el Presidente @IvanDuque, vamos a enfocarnos contra el delito del hurto que esta afectando a la comunidad: @CarlosHolmesTru. https://t.co/VZot8JPcD1",5
469,@CamilO_O15 Por que no rechazan que los encapuchados armados con piedras y bombas ingeesaran no a 3 escaleras sino al interior de la universidad? Eso no es para rechazar?,2
470,"Ministro @CarlosHolmesTru, en compañia de la cupula militar y de Policia, asi como autoridades de la region, presento el #EscuadronContraElHurto de la @PoliciaColombia en #Valledupar, con el fin de garantizar condiciones optimas de Convivencia y Seguridad Ciudadana. https://t.co/EQGf5JAvvy",4
471,"@mjsarmientoa @ClaudiaLopez para profundizar el paro, que las calles se llenen de gente, Duque no tenga justificacion alguna para estigmatizar, para acercar nuevos sectores. para salir victoriosos tenemos que rechazar y erradicar la violencia. La resistencia es civil y organizada,",4
472,@MariaMatusv Es verdad los estudiantes de universidades publicas son seres humanos. Seres humanos que se dejan manipular por politicos antidemocraticos que los llevan a realizar practicas violentas disfrazadas de paros. Destrozoz. Vandalismo. Uso de bombas. Inecndios. Ataques indiscriminados,2
